ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2067-08-08,18,30560,548,Employed,Associate,0,8581,60,Married,5,Mortgage,293,0.47245947837393737,3,0,0.3288200968316331,0,Debt Consolidation,0,23,27,3966,373,97587,11088,2546.6666666666665,0.8401703687507706,4,86499,0.239581,0.21964448870481437,236.8244671858996,0.20804625674838992,0,54.0
2067-08-09,45,54680,542,Employed,High School,22,20696,12,Single,5,Other,269,0.1731597257187407,1,2,0.040150175300710106,0,Debt Consolidation,0,18,18,4700,557,81720,272038,4556.666666666667,0.7844364152493923,5,4862,0.214696,0.22226550215946161,1939.2865325283315,0.4846276223544253,0,49.0
2067-08-10,60,33738,505,Employed,Bachelor,34,34546,48,Married,0,Rent,206,0.4177887073450197,1,3,0.34767957935099886,0,Auto,0,27,29,2642,1841,53039,18287,2811.5,0.7281809071210917,5,34752,0.27704599999999996,0.2890660967422162,1221.9907529426603,0.5079106359390575,0,56.0
2067-08-11,18,39699,554,Unemployed,Master,0,37952,60,Single,1,Own,540,0.32330734261366867,1,0,0.17006383809832407,0,Debt Consolidation,1,32,24,10107,1148,43447,51661,3308.25,0.9371422556058482,4,5019,0.26595199999999997,0.2992116358607223,1226.0389206238676,0.5338287374363689,0,60.0
2067-08-12,48,145817,590,Self-Employed,Associate,23,19127,48,Divorced,1,Rent,190,0.054907290044873144,3,0,0.2175600139148595,0,Debt Consolidation,0,19,7,6850,2910,316543,28472,12151.416666666666,0.862872808083215,6,288071,0.21912700000000002,0.20477008244498363,586.9136785963716,0.06393605782012014,1,37.6
2067-08-13,38,81214,594,Employed,Bachelor,18,37888,60,Married,4,Rent,177,0.3915786608530289,5,2,0.07896792929603261,0,Debt Consolidation,0,21,21,1155,1872,18180,5120,6767.833333333333,0.8218643584463236,8,13060,0.245888,0.24213881605883775,1094.6693751296013,0.18789903836229244,0,49.0
2067-08-14,29,34246,574,Employed,Associate,8,19372,36,Married,1,Mortgage,517,0.028393324827820456,0,0,0.17507104771096227,0,Home,0,25,4,715,1967,37884,4454,2853.8333333333335,0.7873316479476671,5,33430,0.217372,0.19001871660468264,710.118751864868,0.429989634479309,0,53.0
2067-08-15,49,70648,654,Employed,Doctorate,25,34002,36,Single,3,Rent,368,0.22370155400080527,2,1,0.5257946136433095,0,Education,0,23,25,12725,762,13487,43737,5887.333333333333,0.940340173776389,4,3194,0.192002,0.17695724307487337,1224.0699304081302,0.2704229300885738,1,41.6
2067-08-16,60,37085,582,Employed,Bachelor,34,21345,84,Divorced,0,Mortgage,272,0.5163776846616963,2,2,0.21420004609563012,1,Debt Consolidation,1,23,25,2402,2145,139708,109481,3090.4166666666665,0.5965886330155744,10,30227,0.25534500000000004,0.25412199040006916,545.9150311352216,0.26466173314339114,0,72.0
2067-08-17,49,45902,471,Employed,High School,25,12385,36,Married,3,Rent,195,0.3236305497227222,3,1,0.17701769313563773,0,Auto,0,33,8,7069,983,376477,7767,3825.1666666666665,0.4073425622431811,6,368710,0.26188500000000003,0.24099569945159444,486.5466000887871,0.17817435408185797,1,36.800000000000004
2067-08-18,35,28399,522,Unemployed,High School,15,16263,60,Married,2,Mortgage,924,0.1688178965273821,2,1,0.25863693254554765,0,Home,1,19,5,3982,1110,284227,47007,2366.5833333333335,0.8679996089713394,5,237220,0.260263,0.26190218432097256,488.7549420047314,0.5969597275980414,0,60.0
2067-08-19,28,32588,613,Employed,Associate,6,22203,36,Married,1,Other,378,0.08027041091641914,3,2,0.1790220301868499,1,Auto,0,23,1,1314,395,53977,21502,2715.6666666666665,0.5936267001239263,7,32475,0.200703,0.1870756304226314,810.5945243744353,0.43768056623582996,0,63.0
2067-08-20,41,44569,582,Employed,Bachelor,18,48398,60,Divorced,1,Mortgage,177,0.11165414441256762,5,1,0.33734215483880303,0,Other,0,20,23,15063,135,61959,20051,3714.0833333333335,0.931909140350863,10,41908,0.262398,0.25211040200228246,1426.5396400787718,0.43174573539781597,0,54.0
2067-08-21,50,30562,604,Employed,High School,28,26704,36,Married,2,Own,1213,0.16875377757329643,0,1,0.17755550588728106,0,Education,0,27,29,3495,2024,83063,60877,2546.8333333333335,0.8102637631355886,10,22186,0.209704,0.19857171903022533,990.4740216826325,0.8651818683394932,0,47.0
2067-08-22,35,51932,566,Employed,Bachelor,14,18930,12,Divorced,1,Own,245,0.08411383350467999,0,1,0.46724106877359434,0,Debt Consolidation,0,22,3,1596,1322,210638,61128,4327.666666666667,0.8261709648138993,2,149510,0.20093,0.18918969790726128,1743.7920440539256,0.45955296404234586,0,54.0
2067-08-23,36,71523,567,Employed,Bachelor,14,50601,96,Single,3,Mortgage,409,0.2771623391342774,3,0,0.2523780491760846,1,Home,0,20,19,2839,491,66371,49210,5960.25,0.576486737706784,5,17161,0.302101,0.2909176937565474,1363.486410980979,0.2973845746371342,0,64.0
2067-08-24,73,57677,620,Employed,Associate,51,14824,12,Married,2,Rent,548,0.37775569536024434,4,1,0.1425986438971879,0,Home,0,20,5,1901,974,35993,74719,4806.416666666667,0.7022189428034334,2,4141,0.16982400000000003,0.1569202132474469,1342.834709767918,0.3933980012347212,0,49.0
2067-08-25,52,15000,673,Employed,Bachelor,32,47864,48,Married,2,Mortgage,359,0.5516557430155398,2,0,0.17666562678659778,0,Auto,0,22,13,2854,340,20085,6087,1250.0,0.7782842424678722,4,13998,0.206364,0.18143875772130033,1409.6060196180488,1.414884815694439,0,47.0
2067-08-26,53,39261,652,Employed,Master,29,22415,48,Divorced,3,Rent,267,0.5079230273193944,3,0,0.07195374488931867,0,Home,1,25,21,5340,264,75182,66372,3271.75,0.6556780106231743,5,8810,0.191415,0.18868622642040841,668.6581952356146,0.2859809567465774,0,52.0
2067-08-27,22,21971,490,Employed,High School,0,31146,12,Married,1,Own,387,0.09645424777033512,2,1,0.13189467338526856,0,Other,1,24,13,7743,2575,67257,12783,1830.9166666666667,0.6310750911372494,5,54474,0.251146,0.21228236157216657,2903.5343855581696,1.7972024818259538,0,55.0
2067-08-28,31,96008,614,Employed,Bachelor,9,19212,48,Married,2,Own,616,0.18043510505719895,5,2,0.27364515281102203,0,Auto,1,28,6,15553,318,24018,54098,4594.833333333333,0.9360067396209794,6,1196,0.207212,0.22696423396937726,612.5818338452845,0.267383329212946,0,55.0
2067-08-29,40,23159,559,Self-Employed,High School,15,49995,24,Widowed,1,Mortgage,938,0.09979706896173075,5,0,0.10692168692716583,0,Home,0,32,23,3818,4657,21103,8573,1929.9166666666667,0.8181936778679252,4,12530,0.245495,0.2704282178782118,2719.8250162377835,1.8953279586706422,0,54.0
2067-08-30,27,29943,460,Unemployed,High School,5,12238,72,Married,2,Rent,983,0.11127102474049266,2,2,0.3866854325765682,0,Home,1,33,4,8487,7347,72025,18051,2495.25,0.6373693306558444,6,53974,0.297238,0.2598046413833197,337.0580193589902,0.5290283616306943,0,65.0
2067-08-31,59,103457,609,Employed,Master,35,22205,72,Single,0,Mortgage,260,0.43926022965096895,5,0,0.5947189559410537,0,Education,0,33,2,2389,1087,36614,7653,8621.416666666666,0.8955613519444324,0,28961,0.232705,0.22163614887579267,560.0841914626309,0.09512174427589792,1,47.2
2067-09-01,56,43294,659,Employed,Bachelor,36,22918,24,Single,3,Own,347,0.20122476456490912,1,0,0.13725303036732672,0,Education,0,23,10,1924,1237,281792,13930,3607.8333333333335,0.8398335398738848,4,267862,0.16841799999999998,0.2007615888912179,1167.2828460694982,0.41972084244546537,0,39.0
2067-09-02,33,52065,566,Employed,Bachelor,10,18388,24,Widowed,1,Other,404,0.4733841010393642,5,3,0.6164801702723008,0,Home,0,18,17,1372,404,118606,17192,4338.75,0.7664927001143217,1,101414,0.210388,0.2391597689665678,971.4227761311956,0.3170089947867924,0,55.0
2067-09-03,61,35462,634,Employed,Associate,37,8717,60,Married,0,Mortgage,783,0.14541752210929226,6,0,0.2132047324321545,0,Debt Consolidation,0,21,3,298,667,80219,9862,2955.1666666666665,0.8398520222008875,2,70357,0.19671700000000003,0.20130914805950298,231.58261560252743,0.34332500668970534,0,50.0
2067-09-04,39,31345,606,Employed,High School,18,20207,108,Divorced,2,Own,614,0.10961046971651954,4,0,0.1881718334794277,0,Other,0,25,2,9274,412,26013,14303,2612.0833333333335,0.9075388692712177,3,11710,0.26220699999999997,0.21143743145098778,419.6748329507403,0.39572812236110655,0,51.0
2067-09-05,71,29487,662,Employed,Associate,49,20057,72,Single,0,Own,321,0.10847156677191726,5,1,0.1751614829403597,0,Auto,1,26,22,6293,628,39137,6851,2457.25,0.8377003878052992,7,32286,0.204057,0.215323306537208,498.40204307823234,0.333463035132051,0,51.0
2067-09-06,41,38053,586,Employed,Bachelor,19,13845,12,Divorced,2,Mortgage,863,0.4039419425089587,3,2,0.4504264705481294,0,Auto,0,27,7,2781,287,145975,88727,3171.0833333333335,0.7590158911004742,6,57248,0.185845,0.20481658701611066,1285.7184485283249,0.6775975976227866,0,57.0
2067-09-07,46,73782,612,Employed,Bachelor,23,30728,48,Single,1,Own,164,0.39989637877989603,6,1,0.16675425815834885,0,Debt Consolidation,0,17,18,9212,4323,795574,2750,6148.5,0.9114037199604739,7,792824,0.219728,0.22996867386793138,984.8248794551718,0.18684636569166005,1,31.200000000000003
2067-09-08,56,30714,613,Self-Employed,High School,33,21327,72,Divorced,0,Rent,780,0.29136546933723007,3,1,0.2844236150235802,0,Education,0,27,24,5869,1300,71874,37622,2559.5,0.7726731584451542,8,34252,0.229827,0.2483778163537665,572.3681045909545,0.5283719885098475,0,53.0
2067-09-09,55,30833,614,Employed,Associate,34,19087,72,Married,0,Other,296,0.36511183667430525,2,1,0.14330540921781038,0,Debt Consolidation,0,25,4,24786,8003,32789,5337,2569.4166666666665,0.8364895796924599,4,27452,0.22708699999999998,0.2318735573420625,493.1262052369845,0.3071227082296181,0,51.0
2067-09-10,46,218867,613,Self-Employed,Bachelor,24,42206,60,Single,1,Rent,228,0.19210323050433672,3,0,0.40978603778477996,0,Auto,0,26,14,2682,1845,12345,28262,18238.916666666668,0.8354282125361174,4,6267,0.24070599999999998,0.2630803370983603,1271.3755765189499,0.0822074909338886,1,42.400000000000006
2067-09-11,38,71069,620,Employed,Doctorate,12,26260,96,Married,1,Rent,295,0.1500010162948181,1,0,0.17250823232311366,0,Education,0,22,10,5040,4150,195724,19345,5922.416666666667,0.8088209865222163,7,176379,0.25126000000000004,0.24332498677016215,623.1915626847709,0.15503663696150574,0,42.0
2067-09-12,46,66660,601,Employed,Bachelor,21,22103,72,Married,3,Rent,150,0.3757613619262612,2,1,0.6890610516869106,0,Home,0,25,1,1323,2211,82361,9102,5555.0,0.8986885117542514,2,73259,0.236603,0.2600969024849352,609.1595980428681,0.13666239388710497,0,57.0
2067-09-13,30,33148,502,Employed,Bachelor,6,41239,48,Single,3,Mortgage,290,0.3085911502909967,5,1,0.1381223105203608,0,Home,0,21,6,32042,3589,35631,13398,2762.3333333333335,0.9870354487210765,6,22233,0.28523899999999996,0.28035850243191723,1438.113756230023,0.6255992842633122,0,53.0
2067-09-14,41,92572,590,Employed,Bachelor,19,20547,72,Single,3,Mortgage,592,0.3677340726505012,1,1,0.20538270938701722,0,Education,0,24,14,694,795,110554,33836,7714.333333333333,0.8844607181989204,9,76718,0.240547,0.25789465040002296,563.4732811875299,0.1497826489030199,1,39.2
2067-09-15,26,70852,550,Self-Employed,Associate,0,31051,36,Married,0,Own,631,0.19394743424653033,3,2,0.12654870808430374,0,Home,0,23,23,4024,1396,153206,7513,5904.333333333333,0.8473387728486289,5,145693,0.241051,0.2456612212960813,1227.468178456178,0.31476342434192595,0,48.0
2067-09-16,18,28849,575,Employed,Associate,0,8526,48,Single,2,Mortgage,450,0.524072918651125,4,1,0.35412532967625476,0,Auto,1,21,9,2845,491,71066,11082,2404.0833333333335,0.645097845572432,2,59984,0.21602600000000002,0.22090314002130498,269.0390322694702,0.2990907271390219,0,62.0
2067-09-17,40,92202,547,Employed,Bachelor,17,16613,12,Married,1,Rent,493,0.23581482818299634,3,0,0.22352785895327118,0,Debt Consolidation,0,17,21,2888,10047,41594,30737,7683.5,0.8955921208573512,6,10857,0.208113,0.2339383985396361,1566.04928714247,0.2679832481476501,1,40.800000000000004
2067-09-18,55,135984,567,Employed,Bachelor,32,12112,48,Married,1,Rent,661,0.2774709314257649,0,2,0.21569163370663766,0,Debt Consolidation,0,22,11,7435,334,54178,4649,11332.0,0.6390264483297017,8,49529,0.223612,0.25793328157649065,406.9769507422514,0.09424434792995512,1,40.0
2067-09-19,51,15725,614,Employed,Bachelor,29,25175,48,Single,4,Rent,377,0.3144724894047773,1,1,0.3123246373401879,0,Auto,0,35,29,2415,287,238452,29707,1310.4166666666667,0.7788834426584069,3,208745,0.213175,0.21965370880914178,792.6922958235173,0.8926109729654821,0,49.0
2067-09-20,39,76584,597,Employed,High School,16,17435,72,Married,3,Mortgage,307,0.18207917219437506,6,0,0.1959316775771224,0,Debt Consolidation,0,15,22,6326,346,94138,17768,6382.0,0.8684061870634898,5,76370,0.233935,0.2551032357762892,475.1240985505733,0.12255156667981405,0,47.0
2067-09-21,60,37990,643,Unemployed,Associate,36,12895,48,Single,3,Other,194,0.26291910164270954,5,1,0.12907397045543845,0,Home,0,25,8,2900,1458,33497,14724,3165.8333333333335,0.72677762010221,8,18773,0.186395,0.1930541285291141,387.6432954746738,0.1837251788811815,0,52.0
2067-09-22,33,114935,601,Employed,Bachelor,9,30952,60,Married,0,Mortgage,282,0.18159117363317542,0,0,0.37018096487763524,0,Auto,0,21,5,3908,664,158682,59650,9577.916666666666,0.8494996648450339,1,99032,0.235452,0.20682521889779595,831.8373784057604,0.11629223944724518,1,39.2
2067-09-23,18,30333,569,Employed,Bachelor,0,29501,36,Divorced,3,Mortgage,705,0.08780158940299697,4,1,0.2643811162193274,0,Home,0,15,14,7093,1754,97342,63115,2527.75,0.611607030112258,5,34227,0.230001,0.23397901178854777,1148.1026434193218,0.7331036073264056,0,52.0
2067-09-24,18,57419,473,Employed,Associate,0,19952,120,Widowed,2,Rent,297,0.4609979836782555,5,2,0.2440713080715446,0,Home,0,26,16,2584,1958,85154,23834,4784.916666666667,0.835668370858927,7,61320,0.338452,0.34871750328068596,599.0582930598938,0.18726727244847044,0,51.0
2067-09-25,25,17014,571,Self-Employed,Bachelor,2,52888,48,Married,3,Own,669,0.4200011397225827,1,2,0.2427713881147561,0,Auto,0,19,14,170,1645,102794,177017,1417.8333333333333,0.8749549919216171,4,8286,0.262388,0.2580767937561142,1777.5231327093557,1.7255364754033307,0,58.0
2067-09-26,49,102449,523,Employed,Bachelor,25,31552,36,Single,1,Rent,656,0.3433228732001935,2,0,0.14641157920788356,0,Debt Consolidation,0,30,21,6211,322,169218,29023,8537.416666666666,0.8362853924319595,4,140195,0.255052,0.20404160000000002,1179.0929927524933,0.21494710454011187,1,36.0
2067-09-27,32,43814,557,Employed,Associate,11,29054,24,Married,0,Rent,574,0.6332835769459695,3,2,0.04907160523270032,0,Home,0,29,3,8943,1124,42020,17600,3651.1666666666665,0.8742424129798042,7,24420,0.22555399999999998,0.25421397138578933,1556.8058091335554,0.5835958759666467,0,56.0
2067-09-28,45,107513,618,Employed,Associate,23,33255,24,Married,2,Mortgage,458,0.11387380636489285,7,2,0.2616142908674338,0,Debt Consolidation,0,24,16,2017,367,214730,17747,8959.416666666666,0.5131929835415168,7,196983,0.19925500000000002,0.18044612583499503,1660.9429379599753,0.2365045646156251,1,34.4
2067-09-29,59,46556,661,Employed,Master,34,24567,72,Single,1,Rent,201,0.4285247948898833,4,0,0.32954565913276157,0,Home,1,31,21,1746,2761,79343,17440,3879.6666666666665,0.8712314638349173,9,61903,0.209067,0.2301060422063134,632.096043460971,0.2147339230503405,0,54.0
2067-09-30,26,51433,469,Employed,Bachelor,6,18165,72,Married,2,Mortgage,883,0.3811210344108349,1,1,0.3321091241251132,0,Home,0,24,27,8100,2861,182226,41003,4286.083333333333,0.808856725244329,6,141223,0.298665,0.24961044263419,488.879695477005,0.32007770003157626,0,50.0
2067-10-01,45,133287,552,Employed,Associate,23,39446,48,Single,0,Own,302,0.1865666161029645,4,0,0.2632091425171888,0,Auto,0,32,27,2735,802,26451,31756,11107.25,0.7961972455247726,5,2948,0.258446,0.2567699048542665,1322.8544397528922,0.14628773456552183,1,39.2
2067-10-02,46,54512,635,Employed,Doctorate,21,20609,36,Married,2,Mortgage,1064,0.28026718430774816,1,2,0.4695491719441176,0,Debt Consolidation,0,16,14,1146,3258,96877,10860,4542.666666666667,0.8554001553632836,7,86017,0.188109,0.17921055198191874,744.2488039054681,0.3980588796387147,0,51.0
2067-10-03,29,40474,565,Employed,High School,6,12836,60,Single,0,Rent,452,0.05768007593456555,2,2,0.3911886423979231,0,Auto,0,19,1,693,426,128983,22177,3372.8333333333335,0.9525877976243294,3,106806,0.235336,0.21256070606305613,349.1084589602622,0.23751794998080608,0,54.0
2067-10-04,56,78073,593,Self-Employed,Associate,35,6840,24,Married,0,Own,588,0.08803145227303054,3,0,0.13162938518061604,0,Auto,0,26,8,1323,206,14154,57816,6506.083333333333,0.6896115909308199,3,7049,0.18534,0.18633218535638116,343.5772734515761,0.14318557351989694,1,42.400000000000006
2067-10-05,36,16230,602,Employed,High School,14,41605,72,Married,1,Rent,1079,0.3873439948126339,5,4,0.09042824617587102,0,Education,0,24,9,3539,3362,205152,29697,1352.5,0.9976164155134247,4,175455,0.25560499999999997,0.30231100865370325,1257.8567359062629,1.7278053500231147,0,46.0
2067-10-06,35,42150,641,Self-Employed,Master,11,64371,84,Married,0,Rent,260,0.08975821033001197,6,2,0.6957555916606217,0,Home,0,34,21,7430,201,39275,12264,3512.5,0.658884819686943,6,27011,0.268871,0.27162684343130405,1719.3863998589661,0.5635263771840473,0,58.0
2067-10-07,65,120492,652,Unemployed,Bachelor,43,35365,24,Divorced,0,Rent,1536,0.20565163544177018,3,2,0.4455630165033882,0,Debt Consolidation,0,32,19,1108,1058,37863,76623,10041.0,0.6358927478824279,9,3584,0.184365,0.16750508102397477,1744.2890656735321,0.3266894797005808,0,51.0
2067-10-08,46,18075,523,Employed,Bachelor,22,11672,48,Single,2,Own,490,0.2787252829823949,2,0,0.24630108645612417,0,Auto,1,23,17,26235,1595,97211,11431,1506.25,0.9066000067064744,2,85780,0.245172,0.25114075953357456,387.75300307330383,0.5827405829532307,0,58.0
2067-10-09,51,95477,595,Employed,High School,28,25661,72,Married,1,Own,260,0.12149657830508416,4,2,0.5894252157264126,0,Home,0,21,17,3046,1189,96394,7907,7956.416666666667,0.8036381251756508,2,88487,0.243161,0.27722588966248896,734.7139629112925,0.1250203457894101,0,54.0
2067-10-10,56,39764,651,Employed,Bachelor,33,13972,24,Married,1,Own,489,0.3261795439959278,3,1,0.055718157294954405,0,Home,0,32,22,883,661,117037,11485,3313.6666666666665,0.5399370461987419,5,105552,0.163472,0.13077760000000002,664.7647783359222,0.3481837174336351,1,32.800000000000004
2067-10-11,32,151519,517,Self-Employed,Associate,8,14859,48,Married,2,Other,615,0.09082122012579442,5,1,0.778470473162028,0,Other,1,28,5,3038,4185,51329,13633,12626.583333333334,0.8889249575988842,4,37696,0.251359,0.2310995459276606,477.14840603309943,0.08649595676051976,1,52.800000000000004
2067-10-12,54,72451,609,Self-Employed,Master,32,7609,24,Divorced,4,Other,311,0.08721143133064148,2,2,0.42751139584369785,0,Auto,0,30,1,6646,582,226117,75242,6037.583333333333,0.8246912611055183,9,150875,0.178109,0.16664520139722583,374.98078899235765,0.11361843822594986,1,44.0
2067-10-13,33,24590,511,Self-Employed,High School,12,68502,60,Single,2,Mortgage,205,0.32824544395550836,2,2,0.2183380973903014,0,Debt Consolidation,0,24,28,952,7851,61484,7337,2049.1666666666665,0.7117540395509286,6,54147,0.318002,0.33406644519916984,2361.719446139773,1.2525674401658105,0,55.0
2067-10-14,33,70613,603,Employed,High School,10,39306,12,Single,1,Mortgage,750,0.4198818559107157,2,1,0.15252619898837091,0,Education,0,27,16,1738,2832,25010,22646,5884.416666666667,0.9097476748239304,6,2364,0.20280600000000001,0.2042974534360318,3649.181025996301,0.7475984919484457,0,48.0
2067-10-15,36,139606,536,Employed,Doctorate,14,41018,60,Married,2,Rent,297,0.15692168348506402,2,1,0.22458262860009967,0,Other,1,16,23,1037,2708,105449,50396,11633.833333333334,0.5788262069905558,4,55053,0.278018,0.25219981107420064,1209.2282925285422,0.12946964679413855,1,42.400000000000006
